master_id,nome_propriedade,tipo,endereco_propriedade,cidade,estado,cep,condado,lat,lon,status,avaliacao_media,total_avaliacoes,telefone_propriedade,website_propriedade,email_propriedade,nome_proprietario,tipo_proprietario,endereco_correspondencia,cidade_correspondencia,estado_correspondencia,cep_correspondencia,nome_contato,cargo_contato,email_contato,telefone_contato,nome_empresa,tipo_negocio,agente_registrado,data_fundacao,telefone_final,email_final,website_final,tier_qualidade
c0e6245e-f82b-4a24-9908-cf87c6b1cb7c,Crescent Hills Mobile Home Park,rv_park,"1801 W Market St #51, Logansport, IN 46947, USA",Logansport,IN,46947,Cass County,40.7561312,-86.3953579,OPERATIONAL,3.0,27,,,,Crescent Hills Mobile Home Park,business,"1801 W Market St #51, Logansport, IN 46947, USA",Logansport,IN,46947,,,,,,,,,,,,B
173463ac-54d2-431c-a03e-43c67df467c0,France Park,campground,"4505 US-24, Logansport, IN 46947, USA",Logansport,IN,46947,Cass County,40.7597926,-86.4573124,OPERATIONAL,4.5,1367,(574) 753-2928,https://www.in.gov/counties/cass/france-park/,,France Park,business,"4505 US-24, Logansport, IN 46947, USA",Logansport,IN,46947,,,,,,,,,(574) 753-2928,,https://www.in.gov/counties/cass/france-park/,A
caf29390-cdc3-424b-9066-adb9f5105fe6,Home,rv_park,"lot38, 2808 US-35, Logansport, IN 46947, USA",Logansport,IN,46947,Cass County,40.7278678,-86.2905549,OPERATIONAL,3.2,41,(574) 753-3400,,,Home,business,"lot38, 2808 US-35, Logansport, IN 46947, USA",Logansport,IN,46947,,,,,,,,,(574) 753-3400,,,A
c5f997cf-0d22-437d-a3f9-fa12a202cf56,Stoney Pike Mobile Home Park,rv_park,"901 E Main St, Logansport, IN 46947, USA",Logansport,IN,46947,Cass County,40.7417297,-86.3573684,OPERATIONAL,4.4,20,(574) 753-6570,,,Stoney Pike Mobile Home Park,business,"901 E Main St, Logansport, IN 46947, USA",Logansport,IN,46947,,,,,,,,,(574) 753-6570,,,A
a109a4e0-680d-418c-95eb-c19e8b3f07f2,Tall Sycamore Campground,campground,"355 S County Rd 600 E, Logansport, IN 46947, USA",Logansport,IN,46947,Cass County,40.7602259,-86.2591850,OPERATIONAL,4.3,157,(574) 753-4898,http://www.tallsycamorecampground.com/,,Tall Sycamore Campground,business,"355 S County Rd 600 E, Logansport, IN 46947, USA",Logansport,IN,46947,,,,,,,,,(574) 753-4898,,http://www.tallsycamorecampground.com/,A
8268e3a2-80ce-4ce8-a341-b8343cf7181c,Wagler Motorsports Park,campground,"4425 W 300 S, Lyons, IN 47443, USA",Lyons,IN,47443,Greene County,38.9729890,-87.0248510,OPERATIONAL,4.8,158,(812) 636-0391,http://www.waglermotorsportspark.com/,,Wagler Motorsports Park,business,"4425 W 300 S, Lyons, IN 47443, USA",Lyons,IN,47443,,,,,,,,,(812) 636-0391,,http://www.waglermotorsportspark.com/,A
ef15b86c-55c1-40fc-b42b-47a5cad1bbf1,Crooked Creek Mobile Home Community,rv_park,"801 Cragmont St, Madison, IN 47250, USA",Madison,IN,47250,Jefferson County,38.7422460,-85.3937297,OPERATIONAL,5.0,3,(812) 717-3536,https://www.turnkeycommunities.com/,,Crooked Creek Mobile Home Community,business,"801 Cragmont St, Madison, IN 47250, USA",Madison,IN,47250,,,,,,,,,(812) 717-3536,,https://www.turnkeycommunities.com/,A
f32fa97a-1778-4f96-8376-436584776913,Madison Estates,rv_park,"3710 Woodside Dr, Madison, IN 47250, USA",Madison,IN,47250,Jefferson County,38.7506089,-85.4556590,OPERATIONAL,3.5,70,(812) 701-4451,https://rootsmg.com/community/madison_madison_in,,Madison Estates,business,"3710 Woodside Dr, Madison, IN 47250, USA",Madison,IN,47250,,,,,,,,,(812) 701-4451,,https://rootsmg.com/community/madison_madison_in,A
421712f6-3668-4f06-b1bf-0a60b6a6420b,Madison Village Manufactured Home Community,rv_park,"11 E Village Dr, Madison, IN 47250, USA",Madison,IN,47250,Jefferson County,38.7914220,-85.3869210,OPERATIONAL,3.1,160,(812) 273-3717,https://www.bayshorehomesales.com/communities/madisonvillagein?utm_campaign=WebsiteURL&utm_medium=organic&utm_source=GMB,,Madison Village Manufactured Home Community,business,"11 E Village Dr, Madison, IN 47250, USA",Madison,IN,47250,,,,,,,,,(812) 273-3717,,https://www.bayshorehomesales.com/communities/madisonvillagein?utm_campaign=WebsiteURL&utm_medium=organic&utm_source=GMB,A
2d9e88c5-d2af-4dd6-9582-9ada943d554b,Riverview Campground,rv_park,"1003 E Vaughn Dr, Madison, IN 47250, USA",Madison,IN,47250,Jefferson County,38.7323473,-85.3658419,OPERATIONAL,4.5,96,(812) 292-2003,https://www.madison-in.gov/department/division.php?structureid=145,,Riverview Campground,business,"1003 E Vaughn Dr, Madison, IN 47250, USA",Madison,IN,47250,,,,,,,,,(812) 292-2003,,https://www.madison-in.gov/department/division.php?structureid=145,A
efc3df7e-52a3-48ef-b924-0d57ffdd40d5,Marengo Cave Campgrounds,campground,"400 E State Rd 64, Marengo, IN 47140, USA",Marengo,IN,47140,Crawford County,38.3753053,-86.3415809,OPERATIONAL,4.8,617,(812) 365-2705,http://www.marengocave.com/,,Marengo Cave Campgrounds,business,"400 E State Rd 64, Marengo, IN 47140, USA",Marengo,IN,47140,,,,,,,,,(812) 365-2705,,http://www.marengocave.com/,A
4c652d0f-eef0-494a-994f-a08b9dc67a6b,Green Acres Campground,campground,"7232 E N 00 S, Marion, IN 46952, USA",Marion,IN,46952,Grant County,40.5517832,-85.5371023,OPERATIONAL,4.1,84,(765) 499-1637,https://m.facebook.com/GreenAcresIsThePlaceToBe,,Green Acres Campground,business,"7232 E N 00 S, Marion, IN 46952, USA",Marion,IN,46952,,,,,,,,,(765) 499-1637,,https://m.facebook.com/GreenAcresIsThePlaceToBe,A
987bcd9c-f135-4c6e-b398-c835507d0ee7,King's Trailer Court,rv_park,"1304 S Baldwin Ave, Marion, IN 46953, USA",Marion,IN,46953,Grant County,40.5489501,-85.6760101,OPERATIONAL,4.3,23,(765) 664-9551,,,King's Trailer Court,business,"1304 S Baldwin Ave, Marion, IN 46953, USA",Marion,IN,46953,,,,,,,,,(765) 664-9551,,,A
e13a5af6-0e69-4bd9-8cd0-51e78fb7dc23,lu Ida trailer park,rv_park,"2743 W 17th St, Marion, IN 46953, USA",Marion,IN,46953,Grant County,40.5441856,-85.7061176,OPERATIONAL,3.5,31,,,,lu Ida trailer park,business,"2743 W 17th St, Marion, IN 46953, USA",Marion,IN,46953,,,,,,,,,,,,B
2c079b80-e78f-4d7c-9ee1-e872bd73f8c7,Rose Valley Mobile Home Park,rv_park,"2150 W 13th St, Marion, IN 46953, USA",Marion,IN,46953,Grant County,40.5482907,-85.6912921,OPERATIONAL,4.4,53,(765) 664-9551,,,Rose Valley Mobile Home Park,business,"2150 W 13th St, Marion, IN 46953, USA",Marion,IN,46953,,,,,,,,,(765) 664-9551,,,A
e74e469b-00d6-46eb-8169-5a02aaa2bbc9,Sports Lake Campground,campground,"7230 County Rd 400 S, Marion, IN 46953, USA",Marion,IN,46953,Grant County,40.4933810,-85.5340520,OPERATIONAL,4.1,91,(765) 998-2558,http://www.sportslakecampground.com/,,Sports Lake Campground,business,"7230 County Rd 400 S, Marion, IN 46953, USA",Marion,IN,46953,,,,,,,,,(765) 998-2558,,http://www.sportslakecampground.com/,A
8b2ca692-4a51-475e-ae01-c57c1280e8ba,Stonecrest Manor Manufactured Home Community,rv_park,"2801 S Stone Rd #500, Marion, IN 46953, USA",Marion,IN,46953,Grant County,40.5363655,-85.6247744,OPERATIONAL,3.4,163,(765) 662-7008,https://www.bayshorehomesales.com/communities/stonecrestmanorin?utm_campaign=WebsiteURL&utm_medium=organic&utm_source=GMB,,Stonecrest Manor Manufactured Home Community,business,"2801 S Stone Rd #500, Marion, IN 46953, USA",Marion,IN,46953,,,,,,,,,(765) 662-7008,,https://www.bayshorehomesales.com/communities/stonecrestmanorin?utm_campaign=WebsiteURL&utm_medium=organic&utm_source=GMB,A
8bd6124f-e033-4cff-bc31-b8763310c9c0,Summit Village,rv_park,"246 N 500 E lot 239, Marion, IN 46952, USA",Marion,IN,46952,Grant County,40.5578042,-85.5760236,OPERATIONAL,3.7,20,(765) 668-1113,https://www.umh.com/community/summit-village---in/?utm_source=GMBlisting&utm_medium=organic,,Summit Village,business,"246 N 500 E lot 239, Marion, IN 46952, USA",Marion,IN,46952,,,,,,,,,(765) 668-1113,,https://www.umh.com/community/summit-village---in/?utm_source=GMBlisting&utm_medium=organic,A
206b3d8b-e58e-453c-996c-e297c58a855d,White Oaks Mobile Home Comm,rv_park,"7145 S Meridian St, Marion, IN 46953, USA",Marion,IN,46953,Grant County,40.4832009,-85.6524527,OPERATIONAL,3.4,88,(765) 674-6166,,,White Oaks Mobile Home Comm,business,"7145 S Meridian St, Marion, IN 46953, USA",Marion,IN,46953,,,,,,,,,(765) 674-6166,,,A
e981e990-6cc5-464e-9032-fc3877bcba2e,Woodlands Mobile Home Park,rv_park,"1515 S Miller Ave, Marion, IN 46953, USA",Marion,IN,46953,Grant County,40.5455033,-85.6928324,OPERATIONAL,4.0,68,(765) 664-9551,,,Woodlands Mobile Home Park,business,"1515 S Miller Ave, Marion, IN 46953, USA",Marion,IN,46953,,,,,,,,,(765) 664-9551,,,A
e520858a-5908-4e15-b38d-3bb5d9522c75,Turkey Run State Park Campground,campground,"1576 IN-47, Marshall, IN 47859, USA",Marshall,IN,47859,Parke County,39.8799917,-87.2158146,OPERATIONAL,4.7,507,(765) 597-2635,http://on.in.gov/turkeyrunsp,,Turkey Run State Park Campground,business,"1576 IN-47, Marshall, IN 47859, USA",Marshall,IN,47859,,,,,,,,,(765) 597-2635,,http://on.in.gov/turkeyrunsp,A
9d47e14b-aa1a-4ca2-ab33-416038ce43e9,Up the Creek Boat-ique,campground,"1165 IN-47, Marshall, IN 47859, USA",Marshall,IN,47859,Parke County,39.8774248,-87.2207611,CLOSED_TEMPORARILY,4.4,631,(765) 597-2355,http://www.sugarvalleycanoes.com/,,Up the Creek Boat-ique,business,"1165 IN-47, Marshall, IN 47859, USA",Marshall,IN,47859,,,,,,,,,(765) 597-2355,,http://www.sugarvalleycanoes.com/,A
8459171a-1e54-4b6d-a4e8-070c4905cffc,Lake Melissa Campground,campground,"9985 W Lake Melissa Dr, Martinsville, IN 46151, USA",Martinsville,IN,46151,Morgan County,39.4850967,-86.6117307,OPERATIONAL,4.5,71,,,,Lake Melissa Campground,business,"9985 W Lake Melissa Dr, Martinsville, IN 46151, USA",Martinsville,IN,46151,,,,,,,,,,,,B
b9e4e1f6-0c36-4e57-a3fd-283b2ad86f9b,Martinsville Estates,rv_park,"46 Laveianan Ct, Martinsville, IN 46151, USA",Martinsville,IN,46151,Morgan County,39.4073907,-86.4175740,OPERATIONAL,5.0,1,(317) 818-9458,,,Martinsville Estates,business,"46 Laveianan Ct, Martinsville, IN 46151, USA",Martinsville,IN,46151,,,,,,,,,(317) 818-9458,,,A
275e1987-1b02-4391-9777-9fa914d7351f,Mason Ridge Camping Area,campground,"Martinsville, IN 46151, USA",Martinsville,IN,46151,Monroe County,39.3269183,-86.4275882,OPERATIONAL,4.6,128,,,,Mason Ridge Camping Area,business,"Martinsville, IN 46151, USA",Martinsville,IN,46151,,,,,,,,,,,,B
c200d836-2853-4e66-8620-bb0ba90c014f,Riverside R.V.Sites A.K.A.Camp David/Hollywood Park,rv_park,"3725 W Hwy 11, Mauckport, IN 47142, USA",Mauckport,IN,47142,Harrison County,38.0212407,-86.2010180,OPERATIONAL,4.3,24,(812) 732-4919,,,Riverside R.V.Sites A.K.A.Camp David/Hollywood Park,business,"3725 W Hwy 11, Mauckport, IN 47142, USA",Mauckport,IN,47142,,,,,,,,,(812) 732-4919,,,A
f87b0aad-15b6-4589-9506-55b99749b3ca,Stag Run Club,campground,"2150 Overlook Dr SW, Mauckport, IN 47142, USA",Mauckport,IN,47142,Harrison County,38.0416637,-86.1716351,CLOSED_TEMPORARILY,4.7,82,(502) 509-6698,http://www.stagrunclub.com/,,Stag Run Club,business,"2150 Overlook Dr SW, Mauckport, IN 47142, USA",Mauckport,IN,47142,,,,,,,,,(502) 509-6698,,http://www.stagrunclub.com/,A
933b3e77-9639-40e1-9df6-7c7ee19c5e52,Leisure Time Oasis Campground,rv_park,"1974 N Leisure Time Ln, Medaryville, IN 47957, USA",Medaryville,IN,47957,Pulaski County,41.0834780,-86.8115560,OPERATIONAL,5.0,21,(219) 335-9183,https://letscampoasis.mybusiness.site/,,Leisure Time Oasis Campground,business,"1974 N Leisure Time Ln, Medaryville, IN 47957, USA",Medaryville,IN,47957,,,,,,,,,(219) 335-9183,,https://letscampoasis.mybusiness.site/,A
403399ff-39a5-457d-a875-2d00c47fa35f,Dune Creek Manufactured Home Community,rv_park,"9801 US-12, Michigan City, IN 46360, USA",Michigan City,IN,46360,LaPorte County,41.7500080,-86.8129950,OPERATIONAL,4.9,14,(269) 235-9015,https://dunecreekmhc.com/,,Dune Creek Manufactured Home Community,business,"9801 US-12, Michigan City, IN 46360, USA",Michigan City,IN,46360,,,,,,,,,(269) 235-9015,,https://dunecreekmhc.com/,A
5e77ca47-c7a9-4d4e-a015-348db34c61c8,Green Acres Manufactured Home Community,rv_park,"800 IN-212 lot A5N, Michigan City, IN 46360, USA",Michigan City,IN,46360,LaPorte County,41.7181211,-86.8232892,OPERATIONAL,3.3,222,(219) 872-8577,https://greenacresmanufacturedhomes.com/,,Green Acres Manufactured Home Community,business,"800 IN-212 lot A5N, Michigan City, IN 46360, USA",Michigan City,IN,46360,,,,,,,,,(219) 872-8577,,https://greenacresmanufacturedhomes.com/,A
c8368172-bf32-459e-b68b-cb40b1346674,Michigan City Campground,rv_park,"1601 US-421, Michigan City, IN 46360, USA",Michigan City,IN,46360,LaPorte County,41.6326250,-86.8929636,OPERATIONAL,4.2,568,(219) 872-7600,http://www.michigancitycampground.com/,,Michigan City Campground,business,"1601 US-421, Michigan City, IN 46360, USA",Michigan City,IN,46360,,,,,,,,,(219) 872-7600,,http://www.michigancitycampground.com/,A
400577ab-b974-4744-9ff1-87205fc02a00,Elkhart Co. / Middlebury KOA Holiday,rv_park,"52867 IN-13, Middlebury, IN 46540, USA",Middlebury,IN,46540,Elkhart County,41.7275528,-85.6840595,OPERATIONAL,4.1,636,(574) 825-5932,https://koa.com/campgrounds/elkhart-co/?utm_source=google&utm_medium=organic&utm_campaign=gbp,,Elkhart Co. / Middlebury KOA Holiday,business,"52867 IN-13, Middlebury, IN 46540, USA",Middlebury,IN,46540,,,,,,,,,(574) 825-5932,,https://koa.com/campgrounds/elkhart-co/?utm_source=google&utm_medium=organic&utm_campaign=gbp,A
0b06bd48-9ca8-42c1-90b1-7deb1d0df51e,Pine Hills,rv_park,"12515 Bonnie Ln, Middlebury, IN 46540, USA",Middlebury,IN,46540,Elkhart County,41.7249940,-85.7081815,OPERATIONAL,3.7,93,(574) 821-7127,https://www.suncommunities.com/indiana/pine-hills?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,,Pine Hills,business,"12515 Bonnie Ln, Middlebury, IN 46540, USA",Middlebury,IN,46540,,,,,,,,,(574) 821-7127,,https://www.suncommunities.com/indiana/pine-hills?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,A
d6b200af-2ba1-4a65-91fd-8480d2bb0962,Spring Valley Campground,campground,"8186 W County Rd 575 N, Middletown, IN 47356, USA",Middletown,IN,47356,Henry County,40.0183250,-85.5400270,OPERATIONAL,4.4,208,(765) 354-4521,http://springvalleycampground.org/,,Spring Valley Campground,business,"8186 W County Rd 575 N, Middletown, IN 47356, USA",Middletown,IN,47356,,,,,,,,,(765) 354-4521,,http://springvalleycampground.org/,A
3fc81d51-2138-4979-b9ab-c001a969cc0f,Campground Control Station,campground,"Milan, IN 47031, USA",Milan,IN,47031,Ripley County,39.0758207,-85.2261544,OPERATIONAL,4.6,30,,,,Campground Control Station,business,"Milan, IN 47031, USA",Milan,IN,47031,,,,,,,,,,,,B
7607b23b-498e-462f-9b51-0c6b15b45509,Delaware Campground,campground,"4258 N Co Rd 150 E, Milan, IN 47031, USA",Milan,IN,47031,Ripley County,39.1383179,-85.2342967,OPERATIONAL,4.4,58,(812) 689-5818,https://www.facebook.com/Delaware-Campground-398740300277908/,,Delaware Campground,business,"4258 N Co Rd 150 E, Milan, IN 47031, USA",Milan,IN,47031,,,,,,,,,(812) 689-5818,,https://www.facebook.com/Delaware-Campground-398740300277908/,A
3ff51e01-1b6b-4f3d-a7bf-abd5637de239,Cave Country Canoes,campground,"112 W Main St, Milltown, IN 47145, USA",Milltown,IN,47145,Crawford County,38.3413670,-86.2745900,OPERATIONAL,4.7,1729,(812) 633-4806,https://cavecountrycanoes.com/,,Cave Country Canoes,business,"112 W Main St, Milltown, IN 47145, USA",Milltown,IN,47145,,,,,,,,,(812) 633-4806,,https://cavecountrycanoes.com/,A
32c0fe3b-1b44-43d3-b0c6-b9a4515c8133,Old Mill Blue River Retreat- Primitive Camping,campground,"10500 E Daugherty Ln, Milltown, IN 47145, USA",Milltown,IN,47145,Crawford County,38.4097229,-86.2579167,OPERATIONAL,4.9,11,(812) 472-3140,http://oldmillcanoerental.com/,,Old Mill Blue River Retreat- Primitive Camping,business,"10500 E Daugherty Ln, Milltown, IN 47145, USA",Milltown,IN,47145,,,,,,,,,(812) 472-3140,,http://oldmillcanoerental.com/,A
b75caf71-3a6e-40f8-b696-10d460520d2b,"Lake Shore Estates, LLC",rv_park,"815 W Douglas Rd #167, Mishawaka, IN 46545, USA",Mishawaka,IN,46545,St. Joseph County,41.7086450,-86.1954521,OPERATIONAL,4.1,55,(574) 272-9933,http://www.lakeshoreestatesmhc.com/,,"Lake Shore Estates, LLC",business,"815 W Douglas Rd #167, Mishawaka, IN 46545, USA",Mishawaka,IN,46545,,,,,,,,,(574) 272-9933,,http://www.lakeshoreestatesmhc.com/,A
ce3369f6-3c1a-4d83-8db5-48684915ca23,Campground,campground,"100 Spring Mill - Campground, Mitchell, IN 47446, USA",Mitchell,IN,47446,Lawrence County,38.7361721,-86.4028007,OPERATIONAL,4.5,24,,http://www.in.gov/dnr/parklake/2968.htm,,Campground,business,"100 Spring Mill - Campground, Mitchell, IN 47446, USA",Mitchell,IN,47446,,,,,,,,,,,http://www.in.gov/dnr/parklake/2968.htm,B
5bc30741-c8a6-4338-8478-a3e2a7180872,Lakeside Estates,rv_park,"1 Northside Village, Mitchell, IN 47446, USA",Mitchell,IN,47446,Lawrence County,38.7452720,-86.4750760,OPERATIONAL,3.3,43,(812) 849-3800,,,Lakeside Estates,business,"1 Northside Village, Mitchell, IN 47446, USA",Mitchell,IN,47446,,,,,,,,,(812) 849-3800,,,A
3c7b224b-dae0-4a95-a1d9-d877cfeed50f,Martin State Forest Campground,campground,"Unnamed Road, Mitchell, IN 47446, USA",Mitchell,IN,47446,Martin County,38.6989221,-86.7217904,OPERATIONAL,4.1,16,,,,Martin State Forest Campground,business,"Unnamed Road, Mitchell, IN 47446, USA",Mitchell,IN,47446,,,,,,,,,,,,B
7b26543c-b38d-4fbd-b218-2b503bfb62f6,Adventure Bound Camping Resorts - Kamp Modoc,rv_park,"9773 S 800 W, Modoc, IN 47358, USA",Modoc,IN,47358,Randolph County,40.0221741,-85.1262383,OPERATIONAL,4.0,315,(765) 853-5290,https://www.abcamping.com/kampmodoc/,,Adventure Bound Camping Resorts - Kamp Modoc,business,"9773 S 800 W, Modoc, IN 47358, USA",Modoc,IN,47358,,,,,,,,,(765) 853-5290,,https://www.abcamping.com/kampmodoc/,A
97ac814a-2a3d-46f5-919f-63f08a1e4eed,Modoc RV Park,rv_park,"8419 S 800 W, Modoc, IN 47358, USA",Modoc,IN,47358,Randolph County,40.0418223,-85.1264714,OPERATIONAL,4.8,21,(765) 729-4788,,,Modoc RV Park,business,"8419 S 800 W, Modoc, IN 47358, USA",Modoc,IN,47358,,,,,,,,,(765) 729-4788,,,A
0fac7675-4f8e-4013-a792-f5cde47ca034,Pigeon River Fish & Wildlife Area,campground,"8310 E 300 N Box 71, Mongo, IN 46771, USA",Mongo,IN,46771,LaGrange County,41.6849479,-85.2669686,OPERATIONAL,4.6,203,(260) 367-2164,http://www.in.gov/dnr/fishwild/3086.htm,,Pigeon River Fish & Wildlife Area,business,"8310 E 300 N Box 71, Mongo, IN 46771, USA",Mongo,IN,46771,,,,,,,,,(260) 367-2164,,http://www.in.gov/dnr/fishwild/3086.htm,A
487766c0-11a7-4e50-bf44-b2f68144d848,Trading Post Outfitters,campground,"7525 E 300 N, Mongo, IN 46771, USA",Mongo,IN,46771,LaGrange County,41.6858210,-85.2824227,OPERATIONAL,4.7,792,(260) 367-2493,https://www.mongotradingpost.com/,,Trading Post Outfitters,business,"7525 E 300 N, Mongo, IN 46771, USA",Mongo,IN,46771,,,,,,,,,(260) 367-2493,,https://www.mongotradingpost.com/,A
2df499e9-0ba3-49c9-891b-83d5423375e3,Dream Acres Camp Ground,campground,"2746 IN-16, Monon, IN 47959, USA",Monon,IN,47959,White County,40.8676453,-86.8199568,OPERATIONAL,4.4,82,(219) 253-8224,,,Dream Acres Camp Ground,business,"2746 IN-16, Monon, IN 47959, USA",Monon,IN,47959,,,,,,,,,(219) 253-8224,,,A
0524ee21-7eb3-4bcd-9fc3-47f85554b49d,Rising Sun Campground,campground,"7510 County Rd N 250 E, Monterey, IN 46960, USA",Monterey,IN,46960,Pulaski County,41.1641930,-86.5579326,OPERATIONAL,4.6,330,(574) 542-4780,http://www.risingsuncamp.com/,,Rising Sun Campground,business,"7510 County Rd N 250 E, Monterey, IN 46960, USA",Monterey,IN,46960,,,,,,,,,(574) 542-4780,,http://www.risingsuncamp.com/,A
808995f3-2b5b-453f-bca5-f8d1b50f7bf7,Glendale Campground,campground,"141702100006000004, Montgomery, IN 47558, USA",Montgomery,IN,47558,Daviess County,38.5496103,-87.0425221,OPERATIONAL,4.6,129,(812) 644-6107,https://www.in.gov/dnr/fishwild/3095.htm,,Glendale Campground,business,"141702100006000004, Montgomery, IN 47558, USA",Montgomery,IN,47558,,,,,,,,,(812) 644-6107,,https://www.in.gov/dnr/fishwild/3095.htm,A
47657cd1-d327-489b-8829-219c6cb60e21,Hudsonville Family Campground,campground,"5064 County Rd 800 S, Montgomery, IN 47558, USA",Montgomery,IN,47558,Daviess County,38.5392860,-87.0707105,OPERATIONAL,4.7,30,(812) 486-6215,,,Hudsonville Family Campground,business,"5064 County Rd 800 S, Montgomery, IN 47558, USA",Montgomery,IN,47558,,,,,,,,,(812) 486-6215,,,A
9567cee8-51c1-4840-9dc5-d3b34bc70407,Montgomery Camp Office,campground,"6836 Park Rd, Montgomery, IN 47558, USA",Montgomery,IN,47558,Daviess County,38.6695665,-87.0410629,OPERATIONAL,4.6,37,(812) 486-3255,http://montgomeryruritan.com/,,Montgomery Camp Office,business,"6836 Park Rd, Montgomery, IN 47558, USA",Montgomery,IN,47558,,,,,,,,,(812) 486-3255,,http://montgomeryruritan.com/,A
98131fe5-0348-4f73-a1f0-2cbcfa3087af,Montgomery Ruritan Club,campground,"6907 E Pk Rd, Montgomery, IN 47558, USA",Montgomery,IN,47558,Daviess County,38.6688294,-87.0384262,OPERATIONAL,4.6,56,(812) 486-3255,http://montgomeryruritan.com/,,Montgomery Ruritan Club,business,"6907 E Pk Rd, Montgomery, IN 47558, USA",Montgomery,IN,47558,,,,,,,,,(812) 486-3255,,http://montgomeryruritan.com/,A
7da6fcc4-f6a9-4e67-8f18-803a3c79b6b5,Angel Shores Mobile Home Park,rv_park,"11730 W 850 N #30, Monticello, IN 47960, USA",Monticello,IN,47960,Carroll County,40.6725730,-86.7466430,OPERATIONAL,4.8,17,(574) 965-4772,,,Angel Shores Mobile Home Park,business,"11730 W 850 N #30, Monticello, IN 47960, USA",Monticello,IN,47960,,,,,,,,,(574) 965-4772,,,A
928584c4-b790-4ed5-9982-6739ee135044,Elson Ponderosa Trailer Park,rv_park,"Monticello, IN 47960, USA",Monticello,IN,47960,White County,40.8686142,-86.7684384,OPERATIONAL,4.4,33,,,,Elson Ponderosa Trailer Park,business,"Monticello, IN 47960, USA",Monticello,IN,47960,,,,,,,,,,,,B
5216d55e-cd88-4890-80be-bf8b76697588,Indiana Beach / Monticello KOA Holiday,rv_park,"2882 NW Shafer Dr, Monticello, IN 47960, USA",Monticello,IN,47960,White County,40.7943563,-86.7810692,OPERATIONAL,3.6,288,(574) 583-8646,https://koa.com/campgrounds/indiana-beach/?utm_source=google&utm_medium=organic&utm_campaign=gbp,,Indiana Beach / Monticello KOA Holiday,business,"2882 NW Shafer Dr, Monticello, IN 47960, USA",Monticello,IN,47960,,,,,,,,,(574) 583-8646,,https://koa.com/campgrounds/indiana-beach/?utm_source=google&utm_medium=organic&utm_campaign=gbp,A
ffe05d27-e2aa-4ab9-8bdb-7a4d1a6f1249,Indiana Beach Boardwalk Resort,campground,"5224 E Indiana Beach Rd, Monticello, IN 47960, USA",Monticello,IN,47960,White County,40.7913758,-86.7713029,CLOSED_TEMPORARILY,4.1,5819,(574) 583-4141,https://www.indianabeach.com/,,Indiana Beach Boardwalk Resort,business,"5224 E Indiana Beach Rd, Monticello, IN 47960, USA",Monticello,IN,47960,,,,,,,,,(574) 583-4141,,https://www.indianabeach.com/,A
5e4c864b-a110-432e-867f-ace758b9f595,Indiana Beach Camp Grounds,campground,"2732 NW Shafer Dr, Monticello, IN 47960, USA",Monticello,IN,47960,White County,40.7920603,-86.7803299,OPERATIONAL,3.9,721,(574) 583-4141,http://www.indianabeach.com/,,Indiana Beach Camp Grounds,business,"2732 NW Shafer Dr, Monticello, IN 47960, USA",Monticello,IN,47960,,,,,,,,,(574) 583-4141,,http://www.indianabeach.com/,A
3d00262e-81f4-4b92-b23e-16dab54ff0a7,Lake Hill Park,rv_park,"3832 NW Shafer Dr, Monticello, IN 47960, USA",Monticello,IN,47960,White County,40.8089302,-86.7972596,OPERATIONAL,4.9,18,(219) 253-7818,https://www.lakehillpark.com/,,Lake Hill Park,business,"3832 NW Shafer Dr, Monticello, IN 47960, USA",Monticello,IN,47960,,,,,,,,,(219) 253-7818,,https://www.lakehillpark.com/,A
9051e0c1-d002-4a39-886d-1135e3427610,Lost Acres Camping Resort,rv_park,"3148 N 400 E, Monticello, IN 47960, USA",Monticello,IN,47960,White County,40.7995293,-86.7955748,OPERATIONAL,4.0,213,(574) 297-5043,https://roadville.com/lost-acres,,Lost Acres Camping Resort,business,"3148 N 400 E, Monticello, IN 47960, USA",Monticello,IN,47960,,,,,,,,,(574) 297-5043,,https://roadville.com/lost-acres,A
42573bd0-1f13-439f-9e47-a1c42558c4b8,Stevenson's Point LLC,rv_park,"4263 E 400 N, Monticello, IN 47960, USA",Monticello,IN,47960,White County,40.8112426,-86.7892927,OPERATIONAL,4.6,53,(574) 583-3238,,,Stevenson's Point LLC,business,"4263 E 400 N, Monticello, IN 47960, USA",Monticello,IN,47960,,,,,,,,,(574) 583-3238,,,A
9f86401e-1784-4d99-a9e3-0907ee06e7d4,Walnut Ridge RV Resort,campground,"11752 W 800 N, Monticello, IN 47960, USA",Monticello,IN,47960,Carroll County,40.6645486,-86.7510785,OPERATIONAL,4.3,19,(574) 583-9300,https://walnutridgervresort.com/,,Walnut Ridge RV Resort,business,"11752 W 800 N, Monticello, IN 47960, USA",Monticello,IN,47960,,,,,,,,,(574) 583-9300,,https://walnutridgervresort.com/,A
